"userID","itemID","rating"
370,380,5
370,443,5
371,193,5
371,208,5
371,16,3
372,909,5
372,982,4
372,219,4
373,93,5
374,807,4
376,1008,5
377,58,2
378,429,2
379,103,3
379,1042,5
379,83,5
379,638,5
380,663,5
381,373,4
382,888,5
382,85,3
383,577,4
384,343,2
385,841,5
385,59,5
386,85,4
387,313,3
387,548,5
387,648,5
388,328,5
390,757,3
391,226,5
391,279,5
391,1088,4
393,85,2
394,97,3
394,116,5
394,440,3
394,36,3
394,592,1
397,584,5
398,1011,5
398,360,2
398,61,5
399,25,3
399,1176,5
400,114,5
401,659,4
402,236,2
402,280,4
402,413,1
402,529,3
402,531,3
403,838,4
403,499,5
404,1078,4
404,539,4
405,952,1
405,346,3
405,419,2
405,53,4
406,101,4
406,611,3
407,37,4
407,596,5
408,16,5
408,445,4
409,232,2
409,1026,3
409,1051,1
409,654,3
410,259,5
411,671,3
411,737,3
411,915,3
411,284,4
411,400,4
411,410,1
411,506,5
412,54,5
413,531,2
414,668,5
414,797,4
414,186,3
415,280,5
416,905,2
416,190,3
416,87,4
416,652,5
417,101,1
417,726,3
417,263,5
417,411,4
417,1148,2
417,548,5
417,625,4
418,511,5
419,95,4
419,705,3
419,882,1
419,187,4
419,983,4
419,230,4
419,257,4
419,380,4
420,694,2
420,903,3
420,905,1
420,915,2
420,1041,2
420,438,5
420,461,5
421,669,5
421,183,5
421,255,4
421,1052,4
421,1091,2
422,258,2
422,260,1
422,385,3
423,298,5
423,1153,4
424,1012,3
425,770,5
425,778,2
425,794,5
425,51,4
426,714,5
426,131,5
426,1041,5
426,580,5
427,1141,5
427,498,4
428,222,5
429,517,5
429,85,5
430,787,5
431,171,2
431,517,5
431,613,1
431,635,5
433,403,5
435,103,4
436,943,4
436,493,4
437,126,5
437,455,4
438,595,4
439,705,5
439,966,5
439,267,5
439,313,2
439,415,5
439,557,5
439,660,5
440,311,1
441,275,5
442,859,5
442,926,5
443,700,4
444,560,3
445,582,4
445,653,4
446,718,2
446,819,5
446,866,4
446,282,4
446,62,4
447,29,1
448,985,4
448,320,5
448,380,4
448,546,4
450,155,3
450,665,1
451,178,5
451,1035,4
452,662,5
453,906,2
454,772,2
454,157,4
454,245,4
455,477,5
456,157,4
456,944,5
456,226,3
457,104,5
457,1140,5
460,312,4
460,364,2
461,676,4
461,809,3
461,963,3
461,525,3
461,576,2
463,1007,5
463,301,5
463,318,5
463,361,5
463,637,2
464,474,4
465,356,5
466,433,4
468,97,5
468,600,5
470,58,5
472,178,4
473,117,5
473,351,2
473,363,5
473,524,5
474,994,5
474,222,3
476,106,4
476,30,5
477,1037,4
477,42,3
478,786,3
478,1019,5
478,588,5
479,656,5
480,184,1
481,580,4
482,26,5
483,941,5
483,199,4
483,220,4
484,328,4
485,128,4
486,887,5
486,50,5
486,64,1
487,59,2
489,563,5
490,248,5
490,320,5
490,391,5
490,655,3
491,709,3
491,421,4
493,255,3
493,337,2
493,547,5
493,605,2
494,719,4
495,580,5
496,606,1
499,167,2
499,170,1
499,313,1
499,368,5
500,965,4
500,317,2
500,50,5
501,669,2
501,1037,2
504,637,4
505,117,5
505,1013,4
506,932,4
510,653,3
511,719,1
511,857,1
511,916,5
512,297,4
512,47,5
513,423,5
514,16,4
514,463,4
515,321,5
516,236,4
516,641,5
517,862,5
517,913,2
518,822,2
518,374,3
521,1000,4
521,291,1
522,91,5
522,928,5
523,477,5
523,75,5
524,16,4
526,687,2
526,108,4
526,19,1
526,588,2
527,402,4
527,481,5
527,497,5
528,1099,2
529,823,2
529,1002,5
529,37,4
530,280,3
530,27,3
530,632,4
532,31,4
533,841,5
536,100,2
536,249,2
536,339,5
536,433,3
536,434,4
536,486,3
536,553,4
537,669,5
537,710,3
537,265,4
538,222,4
538,297,5
538,364,2
538,479,5
539,819,3
539,323,5
539,580,4
540,193,5
540,1009,5
541,15,4
543,349,2
544,765,4
544,1113,5
545,661,2
546,195,5
546,284,1
548,613,1
551,921,5
551,364,4
552,169,1
553,518,4
555,456,5
558,95,4
558,934,3
558,180,2
558,939,4
558,1003,4
559,527,2
560,192,1
560,1033,5
564,548,4
565,665,3
566,150,5
567,662,1
568,208,5
568,215,4
570,911,2
570,315,4
570,1113,4
570,85,5
571,401,3
573,1137,1
574,879,4
574,550,5
574,642,5
576,377,3
576,380,3
576,549,3
577,117,5
577,586,5
579,246,5
581,53,5
582,251,5
585,145,5
586,756,5
586,975,4
586,383,4
587,109,5
590,158,2
590,479,4
591,808,1
591,16,1
591,600,4
592,293,4
594,255,5
595,279,3
595,27,5
596,91,5
596,677,4
596,116,5
596,953,4
596,983,5
596,58,4
596,67,5
597,681,2
597,754,3
597,833,2
597,839,4
597,651,1
598,99,2
598,820,4
598,252,1
598,433,4
600,1004,2
603,953,2
603,468,3
604,899,5
606,313,2
607,741,5
607,789,3
607,611,3
608,475,5
610,809,5
610,155,1
610,924,4
610,945,1
610,1168,5
611,357,5
613,837,1
613,652,3
614,555,3
616,825,5
616,852,5
616,975,3
616,53,5
616,76,5
618,861,3
618,448,5
619,359,5
619,545,3
619,557,3
620,819,4
622,438,1
623,901,3
623,1158,4
624,128,5
624,433,4
625,131,5
626,124,4
626,848,3
626,364,4
626,597,4
629,94,4
630,88,3
631,515,3
635,947,4
635,959,4
637,370,5
637,43,5
639,260,3
640,107,1
640,53,5
640,89,5
641,172,5
642,241,5
646,880,4
648,104,5
648,546,5
649,848,5
652,369,1
653,272,2
653,523,5
654,102,4
654,715,5
654,255,5
654,42,2
658,828,3
658,834,4
659,129,5
659,859,5
659,318,4
659,31,4
661,881,4
661,1100,5
663,807,4
663,371,5
663,475,5
664,1092,4
664,46,5
665,888,5
667,787,5
667,310,5
668,117,5
668,340,5
668,1129,5
668,73,5
668,74,3
668,622,4
669,117,5
669,141,5
669,205,5
669,1101,3
669,581,5
671,685,1
671,687,3
671,841,5
672,1104,5
673,586,5
674,116,5
674,735,5
676,1022,4
676,360,3
677,58,2
680,31,3
680,428,4
681,526,5
682,684,2
682,111,2
682,3,5
682,344,2
682,1151,1
683,570,2
688,146,5
688,152,5
688,369,5
689,824,4
689,514,5
692,1146,4
692,642,5
694,125,5
694,148,5
694,515,3
694,586,5
694,63,2
695,117,5
695,849,4
696,1111,3
696,1145,4
696,75,3
698,962,5
699,729,4
699,23,5
699,465,4
699,494,3
699,614,4
700,873,4
700,313,4
701,508,5
702,134,4
702,172,5
703,433,3
703,59,5
703,63,5
704,109,4
704,995,1
704,64,2
704,618,3
705,479,1
705,627,2
708,311,1
708,468,4
709,310,5
712,687,2
712,438,3
713,719,4
713,656,4
715,1031,3
716,1073,5
718,440,5
720,685,4
720,722,5
720,994,1
720,31,4
722,965,4
723,1179,5
727,484,4
729,729,5
729,586,5
730,577,5
731,14,5
731,583,5
732,195,3
733,811,5
733,932,3
733,31,5
735,723,5
737,587,4
738,109,4
739,799,2
739,820,2
739,178,2
739,186,3
739,971,3
739,235,2
741,184,4
741,186,3
741,1170,4
742,283,4
745,756,5
745,236,5
745,1095,5
746,113,4
746,865,3
746,1060,3
746,31,4
747,1155,5
748,762,3
748,545,4
749,904,4
749,251,1
749,1075,3
749,363,4
751,642,5
753,31,2
753,1154,2
754,860,3
754,409,3
756,297,5
756,313,3
756,369,4
756,87,4
759,745,4
759,402,3
760,816,4
760,1110,4
761,976,5
763,117,5
763,625,5
764,381,2
764,601,5
764,654,4
764,655,4
765,91,5
765,238,5
765,328,4
765,29,4
766,676,2
766,581,5
766,643,5
767,769,5
767,867,2
767,451,3
767,582,5
768,926,4
769,935,5
769,1123,5
771,50,4
773,579,4
775,313,4
775,1134,2
775,489,4
776,444,1
776,513,4
777,843,5
777,1161,5
777,58,4
777,85,5
778,224,5
778,85,5
779,293,4
780,245,5
780,324,5
781,929,5
781,220,5
782,992,5
782,656,5
785,59,5
786,117,5
787,129,5
787,30,5
787,50,4
789,976,3
790,121,5
790,310,5
790,41,3
791,992,5
791,29,5
791,462,2
794,27,5
794,466,4
795,778,4
796,255,5
796,1107,4
800,908,5
802,1093,2
803,718,2
803,880,3
805,68,5
806,340,4
807,833,4
807,73,4
809,896,3
810,703,4
811,106,5
811,941,5
812,715,5
812,929,4
812,1159,5
814,632,5
819,125,4
819,944,5
819,389,5
820,992,3
821,195,5
821,213,4
822,318,4
822,326,4
824,43,4
825,146,5
825,899,5
825,313,2
826,437,4
827,665,1
828,814,5
828,205,4
829,943,5
829,1033,4
829,1122,1
830,180,4
832,888,1
833,141,4
833,150,5
833,1151,1
833,53,5
835,780,4
835,245,5
837,131,5
837,572,4
839,551,4
842,208,5
843,73,5
843,74,4
845,325,5
847,958,3
847,16,2
849,495,4
850,725,5
850,189,5
853,790,5
854,148,4
854,1033,5
854,1107,3
855,145,4
855,366,3
858,443,5
860,16,2
862,988,5
863,228,4
863,344,3
863,642,5
865,429,3
865,43,5
867,728,5
868,131,5
870,1033,5
870,56,5
871,779,3
871,195,5
872,222,4
872,1149,5
872,665,1
873,272,4
874,235,5
875,68,3
876,669,4
876,547,5
877,1076,5
877,605,3
878,1032,3
878,393,5
878,18,5
879,373,5
879,497,5
880,29,2
881,444,2
881,665,1
883,59,1
883,68,4
884,998,5
885,192,1
885,221,3
886,699,5
886,163,3
886,168,4
886,262,5
886,364,3
887,1049,5
887,648,5
891,119,5
891,546,5
891,84,5
892,819,4
892,653,5
893,178,3
894,954,1
894,301,3
894,448,5
894,53,4
895,258,5
895,587,5
897,16,1
898,829,5
899,391,5
899,65,3
900,144,4
901,143,3
901,146,5
903,238,5
903,51,5
907,104,4
907,273,4
908,688,2
908,114,2
908,117,4
909,431,5
909,434,5
910,786,4
912,334,5
913,873,4
913,387,5
914,570,5
914,70,5
915,678,5
915,144,4
915,193,5
915,43,4
916,111,4
916,903,4
916,34,5
917,1099,2
917,433,4
918,967,4
919,88,4
920,868,5
921,243,1
922,1021,4
922,294,5
923,1113,4
925,121,5
925,387,4
925,510,5
927,714,4
927,610,5
928,748,2
928,820,2
928,858,4
928,879,1
928,908,3
928,218,4
928,258,2
928,331,4
928,370,4
928,525,3
930,161,4
932,1047,4
933,304,2
934,215,5
934,1144,5
935,153,5
935,870,5
935,213,5
936,370,5
937,226,4
938,1000,4
939,796,5
940,243,1
940,47,4
940,60,4
941,733,5
941,769,5
942,1110,4
945,380,4
946,709,1
946,183,5
946,250,4
946,550,4
947,688,1
947,613,1
949,714,3
951,709,3
951,151,4
951,872,5
951,579,5
952,102,5
952,364,2
953,766,4
953,338,5
953,349,2
955,1176,3
957,945,3
957,1105,5
958,584,5
960,877,5
960,898,5
960,74,1
961,514,5
962,1104,4
963,126,4
963,451,2
964,1021,4
964,272,3
964,1162,5
965,146,4
965,248,1
966,806,5
966,137,1
966,332,5
966,585,5
967,865,5
967,72,4
968,622,2
969,834,4
970,711,3
971,248,1
972,209,5
973,1062,5
973,400,2
974,631,4
975,47,4
976,337,1
977,104,4
977,167,3
977,27,4
978,829,4
979,54,4
980,274,5
981,605,1
982,1055,4
984,755,4
984,141,5
984,73,5
987,493,5
988,469,4
988,85,5
989,714,5
989,964,5
990,223,4
991,1011,5
991,302,5
991,313,5
992,265,4
993,243,1
994,969,3
994,201,5
995,376,1
995,28,4
995,658,4
996,289,2
997,280,4
998,676,1
998,108,2
998,786,5
998,4,1
998,951,4
998,15,4
998,1173,5
998,530,5
998,549,4
999,29,4
999,641,3
1000,115,4
1000,714,5
1002,1033,5
1003,13,5
1003,575,5
1004,906,5
1004,204,5
1004,1067,5
1005,682,4
1006,1071,5
1007,114,5
1010,870,5
1010,210,5
1011,702,1
1011,251,1
1013,91,5
1013,97,5
1014,109,2
1014,550,4
1015,352,2
1016,615,5
1017,830,3
1018,762,5
1019,966,5
1020,670,5
1020,922,4
1020,1014,5
1020,526,4
1020,626,4
1021,108,4
1021,698,5
1021,1156,5
1024,349,1
1025,218,1
1025,1018,1
1025,16,1
1027,611,1
1028,2,5
1028,824,2
1028,982,3
1029,927,3
1029,254,3
1029,271,3
1029,1094,4
1030,130,4
1031,741,4
1031,653,1
1032,738,5
1033,87,5
1034,415,4
1035,248,1
1036,745,5
1036,852,5
1036,957,4
1037,157,5
1037,1017,5
1037,85,5
1038,75,5
1039,1038,2
1039,80,5
1039,637,4
1040,714,5
1040,988,4
1040,1025,4
1042,303,5
1043,1017,5
1043,1115,4
1044,978,1
1044,458,4
1047,221,5
1047,392,5
1048,992,4
1049,444,1
1050,265,5
1050,313,1
1051,1024,5
1051,428,5
1051,64,5
1054,620,1
1055,1063,5
1056,978,4
1057,957,5
1058,685,2
1059,380,5
1059,59,5
1061,1038,4
1063,782,1
1064,749,5
1064,206,4
1066,104,5
1066,896,1
1066,459,4
1068,498,5
1069,806,5
1069,174,3
1069,226,4
1069,1015,5
1069,273,5
1069,346,3
1069,614,4
1070,915,4
1070,184,3
1070,260,4
1071,167,5
1072,380,4
1072,433,4
1073,685,4
1073,978,3
1073,224,5
1073,541,5
1076,334,4
1076,1111,4
1077,847,3
1077,912,4
1077,219,1
1077,257,4
1077,259,2
1078,934,4
1080,203,5
1080,994,1
1080,364,2
1082,525,2
1084,600,5
1085,372,1
1087,127,4
1087,579,5
1088,390,1
1089,745,4
1089,547,5
1089,633,5
1090,235,4
1091,1104,5
1091,488,5
1091,539,5
1092,697,5
1092,244,5
1092,1105,5
1094,938,4
1097,442,5
1098,327,4
1099,952,4
1099,53,5
1100,940,4
1100,1139,5
1100,665,1
1102,948,5
1102,548,5
1102,613,1
1103,982,5
1104,219,4
1108,117,5
1108,301,3
1108,1101,1
1109,58,4
1109,665,1
1110,678,4
1110,579,4
1112,816,5
1112,234,3
1112,1082,4
1113,703,4
1113,829,2
1115,879,4
1116,337,1
1116,529,3
1116,543,5
1116,588,5
1117,280,5
1118,218,5
1121,205,5
1121,334,4
1122,606,5
1123,891,3
1123,1090,3
1124,772,4
1124,865,5
1125,550,1
1127,102,4
1127,255,4
1128,131,2
1130,527,5
1131,218,5
1132,423,4
1133,244,5
1135,380,4
1135,1132,5
1136,58,5
1139,482,5
1140,131,5
1140,1105,5
1141,780,5
1142,889,2
1142,485,5
1143,148,5
1144,750,5
1144,503,5
1146,59,5
1149,874,4
1150,346,2
1150,587,1
1151,171,3
1151,369,5
1151,63,5
1152,921,4
1152,213,5
1154,1068,5
1154,303,4
1154,586,5
1154,80,4
1155,126,5
1156,759,3
1158,349,4
1159,1112,5
1159,485,5
1160,497,4
1161,1119,5
1161,606,2
1163,452,5
1165,718,2
1165,815,4
1165,433,5
1166,840,5
1167,340,4
1168,765,1
1168,808,3
1169,750,4
1170,99,4
1172,1006,5
1172,318,5
1172,552,5
1174,381,4
1174,414,1
1175,16,4
1175,29,2
1177,35,4
1184,275,5
1185,1035,5
1185,359,2
1186,142,4
1189,218,5
1191,932,4
1191,1023,4
1191,289,2
1192,1035,1
1193,713,5
1193,484,3
1194,169,5
1194,193,5
1194,433,5
1195,238,2
1197,53,5
1199,454,3
1199,578,4
1201,896,2
1201,162,4
1202,259,4
1202,318,5
1203,338,5
1205,34,5
1208,29,1
1209,979,5
1211,675,4
1211,1054,5
1213,346,3
1214,1138,5
1214,1146,5
1215,58,5
1217,769,3
1218,796,5
1219,167,5
1220,302,4
1220,583,5
1220,635,4
1221,1065,3
1222,680,5
1222,338,5
1222,359,5
1225,676,4
1225,494,5
1225,79,5
1226,364,3
1226,544,4
1229,74,3
1230,1125,4
1234,790,3
1234,355,1
1234,364,4
1235,735,3
1235,915,4
1235,969,4
1235,1026,5
1235,257,4
1235,378,2
1235,428,5
1235,79,4
1235,662,5
1236,314,5
1238,509,5
1238,73,5
1239,1006,5
1239,251,1
1239,53,3
1240,805,4
1241,1157,4
1242,840,5
1243,967,5
1246,349,3
1250,6,5
1250,328,4
1251,47,5
1251,85,4
1252,1072,5
1253,1037,2
1253,504,5
1255,349,1
1259,957,4
1259,274,5
1261,963,4
1261,443,5
1261,580,5
1262,676,4
1265,63,5
1267,653,5
1268,365,4
1269,1105,5
1270,453,1
1271,642,5
1274,42,1
1275,195,5
1276,196,5
1280,586,5
1282,201,4
1283,104,4
1283,391,4
1284,468,4
1285,104,5
1285,211,4
1285,665,1
1288,244,5
1290,985,1
1290,223,5
1290,427,4
1293,816,4
1293,151,3
1293,1033,4
1294,1056,5
1296,73,5
1298,924,1
1298,947,5
1298,338,5
1299,1049,4
